Output dataset from model "HMT"
0.5
m h j xKr xKs xto1 yto1 Ki Cai CaNSR CaJSR pc1 po1 po2 pc2 c0 c1 c2 c3 c4 cCa0 cCa1 cCa2 cCa3 cCa4 open yL LTRPNCa HTRPNCa Cass V z_b 
0.416375 0.0121803 0.0126075 0.0129744 0.0133106 0.013632 0.0139463 0.0142683 0.0146256 0.474817 4.84127e-05 9.31076e-05 4.99257e-05 9.09047e-05 1.59358e-07 5.00287e-05 9.69701e-05 4.37877e-05 8.87261e-05 1.51691e-07 3.29885e-07 3.03945e-07 4.86515e-05 9.46356e-05 8.51085e-05 4.59363e-05 8.6377e-05 1.47727e-07 3.15373e-07 5.66597e-08 5.22586e-10 2.8386e-07
0.419698 0.0122543 0.0126604 0.013006 0.0133208 0.0136206 0.0139133 0.0142138 0.0145497 0.4715 4.82349e-05 9.28881e-05 4.97561e-05 9.08284e-05 1.59015e-07 4.98596e-05 9.67715e-05 4.37429e-05 8.87935e-05 1.51564e-07 3.29262e-07 3.03705e-07 4.85531e-05 9.45805e-05 8.51606e-05 4.59035e-05 8.65873e-05 1.47838e-07 3.15189e-07 5.65675e-08 5.2215e-10 2.84035e-07
0.423036 0.0123282 0.0127131 0.0130371 0.0133302 0.0136084 0.0138796 0.0141586 0.0144734 0.468173 4.80546e-05 9.26633e-05 4.95841e-05 9.07469e-05 1.58662e-07 4.96881e-05 9.65677e-05 4.36956e-05 8.88561e-05 1.51429e-07 3.28621e-07 3.03447e-07 4.8452e-05 9.45201e-05 8.52081e-05 4.5868e-05 8.67938e-05 1.47942e-07 3.14988e-07 5.64723e-08 5.21936e-10 2.84194e-07
0.426387 0.0124022 0.0127655 0.0130677 0.0133389 0.0135954 0.013845 0.0141027 0.0143965 0.464837 4.7872e-05 9.24333e-05 4.94096e-05 9.06602e-05 1.58301e-07 4.95141e-05 9.63584e-05 4.36457e-05 8.8914e-05 1.51286e-07 3.27962e-07 3.03171e-07 4.83483e-05 9.44543e-05 8.5251e-05 4.583e-05 8.69967e-05 1.48037e-07 3.14769e-07 5.63741e-08 5.21835e-10 2.84338e-07
0.429752 0.0124761 0.0128175 0.0130976 0.0133469 0.0135816 0.0138097 0.0140461 0.014319 0.461492 4.7687e-05 9.21981e-05 4.92326e-05 9.0568e-05 1.5793e-07 4.93377e-05 9.61437e-05 4.35933e-05 8.89669e-05 1.51133e-07 3.27284e-07 3.02878e-07 4.82418e-05 9.4383e-05 8.52893e-05 4.57893e-05 8.71957e-05 1.48125e-07 3.14531e-07 5.62728e-08 5.21942e-10 2.84467e-07
0.43313 0.0125501 0.0128692 0.013127 0.0133542 0.013567 0.0137735 0.0139888 0.014241 0.458137 4.74996e-05 9.19575e-05 4.90533e-05 9.04706e-05 1.57549e-07 4.91589e-05 9.59236e-05 4.35383e-05 8.9015e-05 1.50971e-07 3.26587e-07 3.02567e-07 4.81326e-05 9.43062e-05 8.53228e-05 4.57459e-05 8.73908e-05 1.48204e-07 3.14275e-07 5.61684e-08 5.22463e-10 2.8458e-07
0.436522 0.012624 0.0129205 0.0131558 0.0133607 0.0135516 0.0137366 0.0139308 0.0141625 0.454774 4.73098e-05 9.17117e-05 4.88715e-05 9.03677e-05 1.57157e-07 4.89776e-05 9.56981e-05 4.34806e-05 8.90581e-05 1.508e-07 3.2587e-07 3.02238e-07 4.80207e-05 9.42238e-05 8.53515e-05 4.56999e-05 8.75819e-05 1.48275e-07 3.14001e-07 5.6061e-08 5.23836e-10 2.84677e-07
0.439928 0.0126979 0.0129715 0.013184 0.0133665 0.0135354 0.0136988 0.0138721 0.0140834 0.451402 4.71177e-05 9.14606e-05 4.86872e-05 9.02594e-05 1.56753e-07 4.87939e-05 9.54671e-05 4.34204e-05 8.90962e-05 1.50621e-07 3.25131e-07 3.01891e-07 4.7906e-05 9.41359e-05 8.53754e-05 4.56511e-05 8.7769e-05 1.48338e-07 3.13708e-07 5.59505e-08 5.27036e-10 2.84758e-07
0.443346 0.0127718 0.0130221 0.0132116 0.0133715 0.0135183 0.0136603 0.0138127 0.0140038 0.448022 4.69232e-05 9.12041e-05 4.85006e-05 9.01456e-05 1.56333e-07 4.86077e-05 9.52306e-05 4.33575e-05 8.91292e-05 1.50432e-07 3.24366e-07 3.01526e-07 4.77886e-05 9.40424e-05 8.53945e-05 4.55997e-05 8.7952e-05 1.48393e-07 3.13396e-07 5.58369e-08 5.34302e-10 2.84822e-07
0.446777 0.0128456 0.0130723 0.0132385 0.0133757 0.0135005 0.013621 0.0137526 0.0139237 0.444633 4.67263e-05 9.09424e-05 4.83115e-05 9.00264e-05 1.55885e-07 4.84192e-05 9.49887e-05 4.3292e-05 8.91571e-05 1.50234e-07 3.23564e-07 3.01144e-07 4.76685e-05 9.39433e-05 8.54087e-05 4.55455e-05 8.81309e-05 1.4844e-07 3.13066e-07 5.57202e-08 5.51016e-10 2.84871e-07
0.450221 0.0129194 0.0131221 0.0132648 0.0133792 0.0134818 0.0135809 0.0136918 0.013843 0.441237 4.65272e-05 9.06753e-05 4.812e-05 8.99016e-05 1.55385e-07 4.82282e-05 9.47412e-05 4.32238e-05 8.91798e-05 1.50028e-07 3.22701e-07 3.00743e-07 4.75456e-05 9.38385e-05 8.54179e-05 4.54885e-05 8.83055e-05 1.4848e-07 3.12717e-07 5.56003e-08 5.90655e-10 2.84902e-07
0.453677 0.0129931 0.0131715 0.0132905 0.0133818 0.0134623 0.01354 0.0136303 0.0137619 0.437833 4.63259e-05 9.04029e-05 4.79262e-05 8.97713e-05 1.54766e-07 4.8035e-05 9.44883e-05 4.31529e-05 8.91973e-05 1.49812e-07 3.2171e-07 3.00326e-07 4.74199e-05 9.37279e-05 8.54221e-05 4.54288e-05 8.84759e-05 1.48514e-07 3.12348e-07 5.54774e-08 6.88394e-10 2.84917e-07
0.457146 0.0130667 0.0132205 0.0133155 0.0133837 0.0134419 0.0134982 0.0135681 0.0136802 0.434421 4.61226e-05 9.01251e-05 4.77301e-05 8.96353e-05 1.5385e-07 4.78396e-05 9.42298e-05 4.30794e-05 8.92096e-05 1.4959e-07 3.20412e-07 2.99895e-07 4.72915e-05 9.36115e-05 8.54212e-05 4.53663e-05 8.86419e-05 1.48549e-07 3.11961e-07 5.53514e-08 9.39876e-10 2.84916e-07
0.460627 0.0131403 0.013269 0.0133399 0.0133848 0.0134207 0.0134557 0.0135053 0.013598 0.431003 4.5918e-05 8.9842e-05 4.75319e-05 8.94935e-05 1.52126e-07 4.76426e-05 9.39658e-05 4.30032e-05 8.92165e-05 1.49363e-07 3.18301e-07 2.99459e-07 4.71603e-05 9.34892e-05 8.54153e-05 4.5301e-05 8.88036e-05 1.48601e-07 3.11553e-07 5.5222e-08 1.61575e-09 2.84897e-07
0.464119 0.0132138 0.0133171 0.0133636 0.0133851 0.0133986 0.0134124 0.0134417 0.0135153 0.427577 4.57142e-05 8.95535e-05 4.73323e-05 8.93455e-05 1.48105e-07 4.74455e-05 9.36962e-05 4.29242e-05 8.9218e-05 1.49144e-07 3.13896e-07 2.99043e-07 4.70263e-05 9.33606e-05 8.54042e-05 4.52329e-05 8.8961e-05 1.48715e-07 3.11127e-07 5.5089e-08 3.51241e-09 2.8486e-07
0.467623 0.0132871 0.0133648 0.0133865 0.0133846 0.0133758 0.0133683 0.0133775 0.0134321 0.424145 4.55171e-05 8.92595e-05 4.71332e-05 8.91904e-05 1.37232e-07 4.72528e-05 9.34211e-05 4.28426e-05 8.92139e-05 1.48966e-07 3.02681e-07 2.98729e-07 4.68895e-05 9.32246e-05 8.53878e-05 4.5162e-05 8.91145e-05 1.49029e-07 3.1068e-07 5.49504e-08 9.06402e-09 2.84805e-07
0.471139 0.0133604 0.013412 0.0134089 0.0133832 0.013352 0.0133234 0.0133126 0.0133485 0.420706 4.52844e-05 8.89607e-05 4.69209e-05 8.9035e-05 1.5146e-07 4.70328e-05 9.31404e-05 4.27583e-05 8.92049e-05 1.48587e-07 3.16253e-07 2.97934e-07 4.675e-05 9.30882e-05 8.53667e-05 4.50883e-05 8.92612e-05 1.48613e-07 3.10205e-07 5.48139e-08 1.1479e-09 2.84737e-07
0.474665 0.0134335 0.0134587 0.0134305 0.013381 0.0133274 0.0132777 0.013247 0.0132643 0.417262 4.50671e-05 8.86562e-05 4.67119e-05 8.88714e-05 1.52136e-07 4.68234e-05 9.28542e-05 4.26711e-05 8.91901e-05 1.48315e-07 3.16632e-07 2.97409e-07 4.66076e-05 9.29431e-05 8.53399e-05 4.50116e-05 8.94043e-05 1.48493e-07 3.09733e-07 5.4672e-08 5.94351e-10 2.8465e-07
0.478203 0.0135065 0.013505 0.0134514 0.013378 0.013302 0.0132311 0.0131808 0.0131797 0.413811 4.48491e-05 8.83463e-05 4.65011e-05 8.87015e-05 1.51764e-07 4.6613e-05 9.25624e-05 4.25813e-05 8.91697e-05 1.48032e-07 3.15827e-07 2.96857e-07 4.64624e-05 9.27917e-05 8.53079e-05 4.49322e-05 8.95428e-05 1.48452e-07 3.09229e-07 5.45267e-08 5.31266e-10 2.84545e-07
0.481751 0.0135794 0.0135507 0.0134715 0.0133742 0.0132756 0.0131838 0.0131139 0.0130946 0.410355 4.4629e-05 8.80311e-05 4.62881e-05 8.85258e-05 1.5128e-07 4.64004e-05 9.2265e-05 4.24887e-05 8.91437e-05 1.4774e-07 3.14892e-07 2.96286e-07 4.63145e-05 9.26344e-05 8.52705e-05 4.48498e-05 8.96765e-05 1.48408e-07 3.08705e-07 5.43782e-08 5.18652e-10 2.84421e-07
0.48531 0.0136521 0.013596 0.013491 0.0133695 0.0132484 0.0131357 0.0130463 0.013009 0.406893 4.44066e-05 8.77106e-05 4.60726e-05 8.83444e-05 1.50773e-07 4.61854e-05 9.19621e-05 4.23933e-05 8.91121e-05 1.47438e-07 3.13925e-07 2.95696e-07 4.61638e-05 9.2471e-05 8.52278e-05 4.47646e-05 8.98054e-05 1.48354e-07 3.0816e-07 5.42265e-08 5.13478e-10 2.8428e-07
0.488879 0.0137246 0.0136407 0.0135097 0.013364 0.0132204 0.0130868 0.0129781 0.012923 0.403426 4.41819e-05 8.73847e-05 4.58549e-05 8.81572e-05 1.50251e-07 4.5968e-05 9.16536e-05 4.22952e-05 8.90747e-05 1.47127e-07 3.12933e-07 2.95086e-07 4.60103e-05 9.23017e-05 8.51796e-05 4.46765e-05 8.99293e-05 1.48291e-07 3.07596e-07 5.40716e-08 5.11321e-10 2.8412e-07
0.492458 0.013797 0.0136849 0.0135276 0.0133576 0.0131915 0.013037 0.0129092 0.0128365 0.399955 4.3955e-05 8.70535e-05 4.56348e-05 8.79642e-05 1.49719e-07 4.57483e-05 9.13396e-05 4.21942e-05 8.90317e-05 1.46806e-07 3.11921e-07 2.94458e-07 4.58539e-05 9.21263e-05 8.5126e-05 4.45854e-05 9.00482e-05 1.48219e-07 3.07012e-07 5.39134e-08 5.09538e-10 2.83942e-07
0.496046 0.0138692 0.0137286 0.0135448 0.0133503 0.0131617 0.0129865 0.0128396 0.0127496 0.396479 4.37259e-05 8.67169e-05 4.54123e-05 8.77653e-05 1.49176e-07 4.55263e-05 9.10199e-05 4.20905e-05 8.89828e-05 1.46475e-07 3.10889e-07 2.9381e-07 4.56948e-05 9.19449e-05 8.50669e-05 4.44915e-05 9.0162e-05 1.48137e-07 3.06408e-07 5.37521e-08 5.08485e-10 2.83746e-07
0.499644 0.0139412 0.0137717 0.0135612 0.0133421 0.013131 0.0129352 0.0127694 0.0126622 0.392999 4.34946e-05 8.6375e-05 4.51876e-05 8.75605e-05 1.48624e-07 4.5302e-05 9.06947e-05 4.1984e-05 8.89281e-05 1.46134e-07 3.09837e-07 2.93142e-07 4.55329e-05 9.17574e-05 8.50022e-05 4.43946e-05 9.02708e-05 1.48045e-07 3.05783e-07 5.35875e-08 5.07672e-10 2.83532e-07
0.503251 0.014013 0.0138143 0.0135769 0.0133331 0.0130994 0.0128831 0.0126986 0.0125744 0.389514 4.3261e-05 8.60278e-05 4.49605e-05 8.735e-05 1.48061e-07 4.50753e-05 9.03639e-05 4.18747e-05 8.88676e-05 1.45784e-07 3.08766e-07 2.92455e-07 4.53682e-05 9.15638e-05 8.49319e-05 4.42947e-05 9.03743e-05 1.47943e-07 3.05138e-07 5.34197e-08 5.07157e-10 2.83298e-07
0.506867 0.0140846 0.0138563 0.0135917 0.0133232 0.013067 0.0128302 0.0126271 0.0124861 0.386027 4.30253e-05 8.56753e-05 4.47312e-05 8.71335e-05 1.47489e-07 4.48464e-05 9.00276e-05 4.17626e-05 8.88012e-05 1.45423e-07 3.07675e-07 2.91749e-07 4.52007e-05 9.1364e-05 8.4856e-05 4.4192e-05 9.04726e-05 1.47832e-07 3.04472e-07 5.32486e-08 5.07141e-10 2.83047e-07
0.510492 0.0141559 0.0138977 0.0136058 0.0133124 0.0130337 0.0127765 0.012555 0.0123975 0.382536 4.27874e-05 8.53175e-05 4.44996e-05 8.69111e-05 1.46906e-07 4.46151e-05 8.96856e-05 4.16477e-05 8.87288e-05 1.45053e-07 3.06563e-07 2.91022e-07 4.50304e-05 9.11581e-05 8.47745e-05 4.40862e-05 9.05655e-05 1.47711e-07 3.03786e-07 5.30743e-08 5.0807e-10 2.82776e-07
0.514125 0.014227 0.0139385 0.013619 0.0133007 0.0129994 0.012722 0.0124823 0.0123084 0.379042 4.25473e-05 8.49545e-05 4.42657e-05 8.66828e-05 1.4631e-07 4.43816e-05 8.93382e-05 4.15299e-05 8.86504e-05 1.44674e-07 3.05429e-07 2.90277e-07 4.48573e-05 9.09461e-05 8.46873e-05 4.39776e-05 9.06531e-05 1.4758e-07 3.0308e-07 5.28968e-08 5.10921e-10 2.82486e-07
0.517766 0.0142979 0.0139787 0.0136314 0.0132881 0.0129643 0.0126667 0.012409 0.0122189 0.375545 4.23052e-05 8.45861e-05 4.40295e-05 8.64486e-05 1.45697e-07 4.41459e-05 8.89851e-05 4.14094e-05 8.85661e-05 1.44284e-07 3.04268e-07 2.89511e-07 4.46814e-05 9.07279e-05 8.45944e-05 4.38659e-05 9.07353e-05 1.47439e-07 3.02353e-07 5.2716e-08 5.17891e-10 2.82177e-07
0.521415 0.0143685 0.0140183 0.0136431 0.0132746 0.0129284 0.0126106 0.012335 0.0121291 0.372046 4.20609e-05 8.42125e-05 4.37912e-05 8.62085e-05 1.45059e-07 4.39079e-05 8.86266e-05 4.1286e-05 8.84756e-05 1.43885e-07 3.03071e-07 2.88727e-07 4.45027e-05 9.05034e-05 8.44957e-05 4.37512e-05 9.08119e-05 1.47288e-07 3.01605e-07 5.2532e-08 5.34118e-10 2.81849e-07
0.525072 0.0144388 0.0140572 0.0136538 0.0132602 0.0128915 0.0125537 0.0122604 0.0120388 0.368544 4.18145e-05 8.38337e-05 4.35506e-05 8.59624e-05 1.44371e-07 4.36677e-05 8.82625e-05 4.11598e-05 8.83791e-05 1.43476e-07 3.01817e-07 2.87923e-07 4.43213e-05 9.02727e-05 8.43913e-05 4.36336e-05 9.0883e-05 1.47128e-07 3.00837e-07 5.23448e-08 5.72166e-10 2.81502e-07
0.528735 0.0145089 0.0140955 0.0136638 0.0132448 0.0128537 0.0124961 0.0121852 0.0119481 0.365041 4.15662e-05 8.34496e-05 4.33078e-05 8.57103e-05 1.43576e-07 4.34254e-05 8.78929e-05 4.10308e-05 8.82764e-05 1.43058e-07 3.00447e-07 2.87102e-07 4.41371e-05 9.00358e-05 8.4281e-05 4.3513e-05 9.09485e-05 1.4696e-07 3.00048e-07 5.21543e-08 6.6414e-10 2.81135e-07
0.532406 0.0145786 0.0141332 0.0136728 0.0132285 0.012815 0.0124377 0.0121094 0.0118571 0.361537 4.13161e-05 8.30603e-05 4.3063e-05 8.54523e-05 1.42518e-07 4.31812e-05 8.75178e-05 4.0899e-05 8.81676e-05 1.42633e-07 2.98809e-07 2.86268e-07 4.39501e-05 8.97926e-05 8.41649e-05 4.33894e-05 9.10083e-05 1.46788e-07 2.99238e-07 5.19605e-08 8.95768e-10 2.80749e-07
0.536083 0.0146481 0.0141702 0.013681 0.0132113 0.0127755 0.0123785 0.012033 0.0117657 0.358031 4.10649e-05 8.26659e-05 4.28163e-05 8.51881e-05 1.40762e-07 4.29354e-05 8.71372e-05 4.07643e-05 8.80525e-05 1.42205e-07 2.9648e-07 2.85431e-07 4.37603e-05 8.9543e-05 8.40429e-05 4.32628e-05 9.10625e-05 1.46619e-07 2.98409e-07 5.17632e-08 1.50604e-09 2.80343e-07
0.539766 0.0147172 0.0142065 0.0136884 0.0131932 0.012735 0.0123186 0.0119561 0.011674 0.354525 4.08141e-05 8.22662e-05 4.25682e-05 8.49177e-05 1.37049e-07 4.26893e-05 8.67511e-05 4.06268e-05 8.79312e-05 1.41788e-07 2.92231e-07 2.84625e-07 4.35678e-05 8.92868e-05 8.3915e-05 4.31332e-05 9.1111e-05 1.46478e-07 2.97561e-07 5.15618e-08 3.18987e-09 2.79917e-07
0.543455 0.014786 0.0142421 0.0136948 0.0131741 0.0126937 0.0122578 0.0118785 0.0115819 0.351018 4.05686e-05 8.18612e-05 4.23203e-05 8.46403e-05 1.27573e-07 4.24464e-05 8.63595e-05 4.04864e-05 8.78035e-05 1.41425e-07 2.82358e-07 2.83952e-07 4.33725e-05 8.90232e-05 8.37811e-05 4.30005e-05 9.11541e-05 1.46438e-07 2.96701e-07 5.13546e-08 8.05266e-09 2.79469e-07
0.54715 0.0148545 0.0142771 0.0137004 0.0131541 0.0126515 0.0121963 0.0118004 0.0114895 0.347511 4.0294e-05 8.14518e-05 4.20616e-05 8.43605e-05 1.3949e-07 4.21814e-05 8.59625e-05 4.03433e-05 8.767e-05 1.40812e-07 2.93225e-07 2.82676e-07 4.31746e-05 8.87574e-05 8.36416e-05 4.2865e-05 9.11896e-05 1.46015e-07 2.95781e-07 5.11527e-08 1.05189e-09 2.79007e-07
0.55085 0.0149226 0.0143113 0.0137051 0.0131332 0.0126083 0.0121341 0.0117217 0.0113967 0.344004 4.00319e-05 8.10368e-05 4.18054e-05 8.4073e-05 1.39794e-07 4.19248e-05 8.55601e-05 4.01974e-05 8.75298e-05 1.40329e-07 2.92982e-07 2.81729e-07 4.29739e-05 8.8483e-05 8.34958e-05 4.27263e-05 9.122e-05 1.4571e-07 2.94874e-07 5.09431e-08 5.67095e-10 2.78523e-07
0.554556 0.0149903 0.0143448 0.0137089 0.0131112 0.0125643 0.0120711 0.0116424 0.0113036 0.340498 3.97691e-05 8.06169e-05 4.15476e-05 8.37793e-05 1.39222e-07 4.16672e-05 8.51523e-05 4.00486e-05 8.73833e-05 1.3984e-07 2.91768e-07 2.80764e-07 4.27705e-05 8.82023e-05 8.33441e-05 4.25847e-05 9.12445e-05 1.45461e-07 2.93939e-07 5.07301e-08 5.068e-10 2.78018e-07
0.558266 0.0150577 0.0143776 0.0137117 0.0130884 0.0125194 0.0120073 0.0115626 0.0112102 0.336992 3.95045e-05 8.01919e-05 4.12878e-05 8.34795e-05 1.38547e-07 4.14076e-05 8.47391e-05 3.9897e-05 8.72304e-05 1.3934e-07 2.90436e-07 2.79779e-07 4.25644e-05 8.79152e-05 8.31864e-05 4.244e-05 9.12629e-05 1.45205e-07 2.92983e-07 5.05138e-08 4.93646e-10 2.77493e-07
0.56198 0.0151247 0.0144096 0.0137137 0.0130645 0.0124736 0.0119428 0.0114823 0.0111165 0.333488 3.9238e-05 7.97619e-05 4.10259e-05 8.31738e-05 1.37851e-07 4.1146e-05 8.43206e-05 3.97426e-05 8.70712e-05 1.38831e-07 2.89074e-07 2.78775e-07 4.23556e-05 8.76218e-05 8.30226e-05 4.22924e-05 9.12752e-05 1.44939e-07 2.92005e-07 5.02943e-08 4.87492e-10 2.76948e-07
0.565698 0.0151912 0.0144409 0.0137147 0.0130397 0.0124268 0.0118775 0.0114014 0.0110225 0.329986 3.89697e-05 7.93269e-05 4.0762e-05 8.28622e-05 1.3714e-07 4.08824e-05 8.38967e-05 3.95853e-05 8.69055e-05 1.38312e-07 2.87687e-07 2.77751e-07 4.21441e-05 8.73221e-05 8.28528e-05 4.21417e-05 9.12813e-05 1.44663e-07 2.91007e-07 5.00717e-08 4.8464e-10 2.76383e-07
0.56942 0.0152574 0.0144714 0.0137148 0.013014 0.0123792 0.0118116 0.01132 0.0109282 0.326485 3.86996e-05 7.88871e-05 4.04962e-05 8.25446e-05 1.3642e-07 4.06168e-05 8.34675e-05 3.94253e-05 8.67334e-05 1.37783e-07 2.86281e-07 2.76707e-07 4.19299e-05 8.70161e-05 8.26769e-05 4.1988e-05 9.12812e-05 1.44375e-07 2.89988e-07 4.98458e-08 4.82058e-10 2.75797e-07
0.573145 0.0153231 0.0145011 0.0137139 0.0129873 0.0123307 0.0117448 0.0112381 0.0108337 0.322987 3.84276e-05 7.84423e-05 4.02283e-05 8.2221e-05 1.3569e-07 4.03492e-05 8.30331e-05 3.92625e-05 8.65547e-05 1.37244e-07 2.84856e-07 2.75643e-07 4.17131e-05 8.67038e-05 8.24949e-05 4.18313e-05 9.12747e-05 1.44077e-07 2.88947e-07 4.96169e-08 4.80521e-10 2.75191e-07
0.576873 0.0153884 0.01453 0.0137121 0.0129596 0.0122814 0.0116774 0.0111556 0.0107389 0.319492 3.81538e-05 7.79927e-05 3.99585e-05 8.18916e-05 1.34951e-07 4.00796e-05 8.25934e-05 3.90969e-05 8.63696e-05 1.36695e-07 2.83413e-07 2.7456e-07 4.14937e-05 8.63853e-05 8.23068e-05 4.16717e-05 9.12619e-05 1.43768e-07 2.87886e-07 4.93847e-08 4.78721e-10 2.74565e-07
0.580604 0.0154533 0.0145582 0.0137093 0.0129309 0.0122311 0.0116092 0.0110727 0.0106438 0.315999 3.78783e-05 7.75382e-05 3.96869e-05 8.15562e-05 1.34202e-07 3.98081e-05 8.21485e-05 3.89286e-05 8.6178e-05 1.36136e-07 2.81949e-07 2.73457e-07 4.12716e-05 8.60604e-05 8.21126e-05 4.1509e-05 9.12427e-05 1.43448e-07 2.86804e-07 4.91494e-08 4.78055e-10 2.73918e-07
0.584336 0.0155177 0.0145855 0.0137055 0.0129012 0.0121799 0.0115403 0.0109893 0.0105485 0.31251 3.7601e-05 7.7079e-05 3.94133e-05 8.12149e-05 1.33442e-07 3.95348e-05 8.16985e-05 3.87574e-05 8.59798e-05 1.35568e-07 2.80466e-07 2.72334e-07 4.10469e-05 8.57292e-05 8.19122e-05 4.13433e-05 9.12171e-05 1.43117e-07 2.85701e-07 4.8911e-08 4.78418e-10 2.73251e-07
0.588071 0.0155816 0.014612 0.0137008 0.0128706 0.0121279 0.0114707 0.0109053 0.0104529 0.309025 3.73221e-05 7.6615e-05 3.91379e-05 8.08678e-05 1.32671e-07 3.92595e-05 8.12433e-05 3.85835e-05 8.57751e-05 1.3499e-07 2.78962e-07 2.71192e-07 4.08197e-05 8.53918e-05 8.17057e-05 4.11747e-05 9.11849e-05 1.42776e-07 2.84577e-07 4.86695e-08 4.80882e-10 2.72563e-07
0.591807 0.015645 0.0146376 0.0136951 0.0128389 0.012075 0.0114004 0.0108209 0.0103572 0.305544 3.70415e-05 7.61464e-05 3.88606e-05 8.05147e-05 1.31883e-07 3.89824e-05 8.0783e-05 3.84069e-05 8.55638e-05 1.34402e-07 2.77432e-07 2.7003e-07 4.05899e-05 8.50481e-05 8.1493e-05 4.10031e-05 9.11463e-05 1.42424e-07 2.83432e-07 4.84248e-08 4.87907e-10 2.71855e-07
0.595544 0.0157079 0.0146624 0.0136884 0.0128063 0.0120212 0.0113295 0.0107361 0.0102612 0.302068 3.67592e-05 7.56731e-05 3.85815e-05 8.01559e-05 1.31068e-07 3.87036e-05 8.03177e-05 3.82275e-05 8.5346e-05 1.33804e-07 2.75867e-07 2.68849e-07 4.03575e-05 8.46982e-05 8.12742e-05 4.08285e-05 9.1101e-05 1.42061e-07 2.82266e-07 4.81771e-08 5.05365e-10 2.71126e-07
0.599282 0.0157703 0.0146864 0.0136807 0.0127727 0.0119666 0.0112578 0.0106508 0.010165 0.298597 3.64754e-05 7.51953e-05 3.83007e-05 7.97912e-05 1.30202e-07 3.84229e-05 7.98473e-05 3.80454e-05 8.51216e-05 1.33198e-07 2.74241e-07 2.67651e-07 4.01226e-05 8.4342e-05 8.10492e-05 4.0651e-05 9.10492e-05 1.41687e-07 2.8108e-07 4.79263e-08 5.47941e-10 2.70377e-07
0.60302 0.0158322 0.0147095 0.013672 0.0127381 0.011911 0.0111854 0.010565 0.0100686 0.295131 3.61901e-05 7.47129e-05 3.80181e-05 7.94207e-05 1.29215e-07 3.81406e-05 7.9372e-05 3.78606e-05 8.48906e-05 1.32583e-07 2.72492e-07 2.66437e-07 3.98852e-05 8.39796e-05 8.0818e-05 4.04705e-05 9.09906e-05 1.41303e-07 2.79873e-07 4.76724e-08 6.54132e-10 2.69606e-07
0.606758 0.0158935 0.0147317 0.0136623 0.0127025 0.0118546 0.0111124 0.0104788 0.00997206 0.29167 3.59037e-05 7.4226e-05 3.7734e-05 7.90443e-05 1.27924e-07 3.78569e-05 7.88917e-05 3.76731e-05 8.4653e-05 1.31964e-07 2.7044e-07 2.65215e-07 3.96453e-05 8.36109e-05 8.05807e-05 4.0287e-05 9.09254e-05 1.40911e-07 2.78647e-07 4.74153e-08 9.29637e-10 2.68816e-07
0.610496 0.0159543 0.014753 0.0136516 0.012666 0.0117974 0.0110387 0.0103922 0.00987534 0.288216 3.56168e-05 7.37346e-05 3.74485e-05 7.86622e-05 1.25798e-07 3.75721e-05 7.84065e-05 3.74829e-05 8.44088e-05 1.31347e-07 2.67579e-07 2.64004e-07 3.94029e-05 8.3236e-05 8.03372e-05 4.01007e-05 9.08535e-05 1.40514e-07 2.77402e-07 4.71549e-08 1.67824e-09 2.68004e-07
0.614233 0.0160145 0.0147735 0.0136398 0.0126284 0.0117393 0.0109644 0.0103052 0.00977846 0.284768 3.53313e-05 7.32387e-05 3.71622e-05 7.8274e-05 1.21247e-07 3.72879e-05 7.79165e-05 3.72901e-05 8.4158e-05 1.30759e-07 2.6239e-07 2.62866e-07 3.9158e-05 8.28545e-05 8.00875e-05 3.99114e-05 9.07751e-05 1.40121e-07 2.76144e-07 4.68903e-08 3.81271e-09 2.67171e-07
0.617968 0.0160741 0.014793 0.0136271 0.0125899 0.0116803 0.0108894 0.0102177 0.00968143 0.281327 3.50534e-05 7.27383e-05 3.6877e-05 7.78793e-05 1.09289e-07 3.70085e-05 7.74216e-05 3.70946e-05 8.39004e-05 1.3028e-07 2.50127e-07 2.61994e-07 3.89106e-05 8.24658e-05 7.98315e-05 3.97192e-05 9.06904e-05 1.39758e-07 2.7489e-07 4.66189e-08 1.0197e-08 2.66315e-07
0.621702 0.0161332 0.0148116 0.0136133 0.0125504 0.0116205 0.0108138 0.0101299 0.0095843 0.277894 3.4742e-05 7.22346e-05 3.65805e-05 7.74819e-05 1.23858e-07 3.67043e-05 7.69222e-05 3.68966e-05 8.36367e-05 1.29362e-07 2.6304e-07 2.6006e-07 3.86613e-05 8.2075e-05 7.95698e-05 3.95243e-05 9.05966e-05 1.39296e-07 2.7352e-07 4.63574e-08 1.27453e-09 2.65447e-07
0.625434 0.0161916 0.0148293 0.0135984 0.0125098 0.0115598 0.0107375 0.0100417 0.00948703 0.274468 3.44458e-05 7.17261e-05 3.62874e-05 7.70776e-05 1.24369e-07 3.64104e-05 7.64179e-05 3.66959e-05 8.33661e-05 1.28676e-07 2.62819e-07 2.58704e-07 3.84093e-05 8.1676e-05 7.93016e-05 3.93263e-05 9.04971e-05 1.38762e-07 2.72198e-07 4.60862e-08 5.78649e-10 2.64554e-07
